16.3679 	INFO 	Loaded monitor calibration from ['2026_03_11 12:45']
16.5480 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=True, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x173db1630>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x173db0070>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=True, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x173a520e0>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([3456, 2234]), stencilBits=8, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
16.5480 	EXP 	window1: backgroundImage = ''
16.5480 	EXP 	window1: backgroundFit = 'none'
16.5881 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
16.5881 	EXP 	window1: recordFrameIntervals = False
16.7902 	EXP 	window1: recordFrameIntervals = True
17.6176 	WARNING 	Couldn't measure a consistent frame rate!
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?

18.2944 	INFO 	keyboard.Keyboard is using ptb backend.
18.4727 	INFO 	keyboard.Keyboard is using ptb backend.
18.6489 	INFO 	keyboard.Keyboard is using ptb backend.
18.8266 	INFO 	keyboard.Keyboard is using ptb backend.
19.0026 	INFO 	keyboard.Keyboard is using ptb backend.
19.1811 	INFO 	keyboard.Keyboard is using ptb backend.
19.3603 	INFO 	keyboard.Keyboard is using ptb backend.
19.5388 	INFO 	keyboard.Keyboard is using ptb backend.
19.7167 	INFO 	keyboard.Keyboard is using ptb backend.
19.8952 	INFO 	keyboard.Keyboard is using ptb backend.
20.0724 	INFO 	keyboard.Keyboard is using ptb backend.
20.2498 	INFO 	keyboard.Keyboard is using ptb backend.
20.4277 	INFO 	keyboard.Keyboard is using ptb backend.
20.6060 	INFO 	keyboard.Keyboard is using ptb backend.
20.7835 	INFO 	keyboard.Keyboard is using ptb backend.
20.9629 	INFO 	keyboard.Keyboard is using ptb backend.
21.1410 	INFO 	keyboard.Keyboard is using ptb backend.
21.3186 	INFO 	keyboard.Keyboard is using ptb backend.
21.4967 	INFO 	keyboard.Keyboard is using ptb backend.
21.6742 	INFO 	keyboard.Keyboard is using ptb backend.
21.8521 	INFO 	keyboard.Keyboard is using ptb backend.
22.0292 	INFO 	keyboard.Keyboard is using ptb backend.
22.2075 	INFO 	keyboard.Keyboard is using ptb backend.
22.3847 	INFO 	keyboard.Keyboard is using ptb backend.
22.5628 	INFO 	keyboard.Keyboard is using ptb backend.
22.7399 	INFO 	keyboard.Keyboard is using ptb backend.
22.9183 	INFO 	keyboard.Keyboard is using ptb backend.
23.0954 	INFO 	keyboard.Keyboard is using ptb backend.
23.2736 	INFO 	keyboard.Keyboard is using ptb backend.
23.2737 	EXP 	EmoNback_Practice: status = STARTED
23.3595 	EXP 	Created FaceImage = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, image='VM Stimuli/PracticeNC1.bmp', interpolate=True, mask=None, maskParams=None, name='FaceImage', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.3, 0.3]), texRes=128.0, units='height', win=Window(...))
23.3703 	EXP 	Created PlaceImage = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, image='VM Stimuli/Place1.bmp', interpolate=True, mask=None, maskParams=None, name='PlaceImage', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.3, 0.3]), texRes=128.0, units='height', win=Window(...))
23.4043 	EXP 	Created TargetImage = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, draggable=False, flipHoriz=False, flipVert=False, image='VM Stimuli/PracticeNC1.bmp', interpolate=True, mask=None, maskParams=None, name='TargetImage', opacity=1, ori=0.0, pos=array([0.2, 0. ]), size=array([0.22, 0.22]), texRes=128.0, units='height', win=Window(...))
23.5009 	EXP 	Created CueTargetImage_1 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, image='VM Stimuli/PracticeNC1.bmp', interpolate=True, mask=None, maskParams=None, name='CueTargetImage_1', opacity=1, ori=0.0, pos=array([0.25, 0.  ]), size=array([0.4, 0.4]), texRes=128.0, units='height', win=Window(...))
23.5161 	EXP 	Created Stim = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='Stim', opacity=1, ori=0.0, pos=array([0. , 0.1]), size=array([0.4, 0.4]), texRes=128.0, units='height', win=Window(...))
23.5700 	EXP 	Created CueTargetImage_2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, image='VM Stimuli/Place1.bmp', interpolate=True, mask=None, maskParams=None, name='CueTargetImage_2', opacity=1, ori=0.0, pos=array([0.25, 0.  ]), size=array([0.4, 0.4]), texRes=128.0, units='height', win=Window(...))
23.5772 	EXP 	Created Stim = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='Stim', opacity=1, ori=0.0, pos=array([0. , 0.1]), size=array([0.4, 0.4]), texRes=128.0, units='height', win=Window(...))
