thisN,thisTrialN,thisRepN,ID,Weight,Stimulus,TargetType,CorrectResponse,StimType,BlockType,response.keys,response.corr,TargetStimulus,BlockLoop_Run1.thisRepN,BlockLoop_Run1.thisTrialN,BlockLoop_Run1.thisN,BlockLoop_Run1.thisIndex,TrialLoop_Run1.thisRepN,TrialLoop_Run1.thisTrialN,TrialLoop_Run1.thisN,TrialLoop_Run1.thisIndex,BlockLoop_Run2.thisRepN,BlockLoop_Run2.thisTrialN,BlockLoop_Run2.thisN,BlockLoop_Run2.thisIndex,TrialLoop_Run2.thisRepN,TrialLoop_Run2.thisTrialN,TrialLoop_Run2.thisN,TrialLoop_Run2.thisIndex,thisRow.t,notes,TitlePage.started,Continue.started,NbackTitle.started,TitlePage.stopped,Continue.keys,Continue.rt,Continue.duration,Instructions.started,Continue_2.started,Instruction.started,Instructions.stopped,Continue_2.keys,Continue_2.rt,Continue_2.duration,Instructions_2.started,Continue_3.started,Instruction_2.started,Target.started,TargetImage.started,Instructions_2.stopped,Continue_3.keys,Continue_3.rt,Continue_3.duration,Instructions_3.started,Continue_4.started,Instruction_3.started,Green_Border.started,Image_2Back.started,Image_1Back.started,Image_ToMatch.started,LEFTSIDESCREEN_CAPTION.started,RIGHTSIDESCREEN_CAPTION.started,Instructions_3.stopped,Continue_4.keys,Continue_4.rt,Continue_4.duration,Instructions_4.started,Continue_5.started,Instruction_4.started,Instructions_4.stopped,Continue_5.keys,Continue_5.rt,Continue_5.duration,Instructions_5.started,Continue_6.started,Instruction_5.started,Instructions_5.stopped,Continue_6.keys,Continue_6.rt,Continue_6.duration,Waiting4Scanner.started,Continue_7.started,Scanner_Instruction.started,Waiting4Scanner.stopped,Continue_7.keys,Continue_7.rt,Continue_7.duration,CueFix_Run1.started,Cue_Fix.started,CueFix_Run1.stopped,Cue2Back.started,Cue_2Back.started,Cue2Back.stopped,Cue0Back.started,Cue0Back.stopped,Stim.started,StimulusImage.started,LeftScreenResponse.started,RightScreenResponse.started,response.started,StimulusImage.stopped,LeftScreenResponse.stopped,RightScreenResponse.stopped,response.stopped,Stim.stopped,TrialLoop_Run1.response.keys,TrialLoop_Run1.response.corr,correctKey,pressedKey,accuracy,RT,date,time,version,run,block,id,stimulus,stimType,Fix.started,End_Fix.started,End_Fix.stopped,Fix.stopped,EndBlock_Run1.started,EndBlock_Run1.stopped,Cue_Fix.stopped,Cue_Target.started,Cue_TargetImage.started,Cue_2Back.stopped,Fix15Sec.started,Fix_15_Sec.started,Fix_15_Sec.stopped,Fix15Sec.stopped,Fix5Sec.started,Fix_5_Sec.started,Fix_5_Sec.stopped,Fix5Sec.stopped,Instructions_6.started,Continue_8.started,Instruction_6.started,Instructions_6.stopped,Continue_8.keys,Continue_8.rt,Continue_8.duration,Instructions_7.started,Continue_9.started,Instruction_7.started,Instructions_7.stopped,Continue_9.keys,Continue_9.rt,Continue_9.duration,CueFix_Run2.started,Cue_Fix_2.started,Cue_Fix_2.stopped,CueFix_Run2.stopped,TrialLoop_Run2.response.keys,TrialLoop_Run2.response.corr,EndBlock_Run2.started,EndBlock_Run2.stopped,Please enter the Subject ID:,Please enter the Session Number:,Enter subject's handedness:,Please select version:,date,expName,expVersion,psychopyVersion,frameRate,expStart,
6,6,0,7,1,VM Stimuli/AF02_HO.bmp,lure,nontarget,PosFace,2-Back,None,0,,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-23_12h24.07.992,,,,,,,,285.84336283337325,285.8503758748993,286.37606208305806,286.34294508304447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123456,1,Right,1,2026-01-23_12h24.07.992,EmoNback_Behavioral,,2025.1.1,None,2026-01-23 12h24.20.588612 -0600,
7,7,0,8,1,VM Stimuli/BF037_HO.bmp,nonlure,nontarget,PosFace,2-Back,None,0,,0,0,0,0,0,7,7,7,,,,,,,,,286.37606208305806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.3435514587909,,286.34358058311045,286.3669104585424,286.3669431665912,286.3704502079636,286.37606208305806,286.37606208305806,286.37606208305806,286.37606208305806,288.36861979123205,288.36861979123205,288.36861979123205,288.36861979123205,288.3596500409767,None,0,2,NA,NA,NA,2026-01-23_12h24.07.992,12:29:08,1,1,0,8,VM Stimuli/BF037_HO.bmp,PosFace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123456,1,Right,1,2026-01-23_12h24.07.992,EmoNback_Behavioral,,2025.1.1,None,2026-01-23 12h24.20.588612 -0600,
7,7,0,8,1,VM Stimuli/BF037_HO.bmp,nonlure,nontarget,PosFace,2-Back,None,0,,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-23_12h24.07.992,,,,,,,,288.3602764159441,288.36861979123205,288.88901508320123,288.85993091668934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123456,1,Right,1,2026-01-23_12h24.07.992,EmoNback_Behavioral,,2025.1.1,None,2026-01-23 12h24.20.588612 -0600,
8,8,0,9,1,VM Stimuli/WM011_HO.bmp,lure,nontarget,PosFace,2-Back,None,0,,0,0,0,0,0,8,8,8,,,,,,,,,288.88901508320123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.86064304132015,,288.8606728753075,288.8796479161829,288.8796847909689,288.88321720808744,288.88901508320123,288.88901508320123,288.88901508320123,288.88901508320123,290.8835019161925,290.8835019161925,290.8835019161925,290.8835019161925,290.87598220817745,None,0,2,NA,NA,NA,2026-01-23_12h24.07.992,12:29:11,1,1,0,9,VM Stimuli/WM011_HO.bmp,PosFace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123456,1,Right,1,2026-01-23_12h24.07.992,EmoNback_Behavioral,,2025.1.1,None,2026-01-23 12h24.20.588612 -0600,
8,8,0,9,1,VM Stimuli/WM011_HO.bmp,lure,nontarget,PosFace,2-Back,None,0,,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-23_12h24.07.992,,,,,,,,290.876498750411,290.8835019161925,291.39796012546867,291.368630874902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123456,1,Right,1,2026-01-23_12h24.07.992,EmoNback_Behavioral,,2025.1.1,None,2026-01-23 12h24.20.588612 -0600,
9,9,0,10,1,VM Stimuli/BF037_HO.bmp,target,Target,PosFace,2-Back,None,0,,0,0,0,0,0,9,9,9,,,,,,,,,291.39796012546867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.36908241640776,,291.3691013334319,291.38926550000906,291.38930383324623,291.3910624999553,291.39796012546867,291.39796012546867,291.39796012546867,291.39796012546867,293.39253195840865,293.39253195840865,293.39253195840865,293.39253195840865,293.381916125305,None,0,1,NA,NA,NA,2026-01-23_12h24.07.992,12:29:14,1,1,0,10,VM Stimuli/BF037_HO.bmp,PosFace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123456,1,Right,1,2026-01-23_12h24.07.992,EmoNback_Behavioral,,2025.1.1,None,2026-01-23 12h24.20.588612 -0600,
9,9,0,10,1,VM Stimuli/BF037_HO.bmp,target,Target,PosFace,2-Back,None,0,,0,0,0,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-23_12h24.07.992,,,,,,,,293.3825209159404,293.39253195840865,293.89927175082266,293.8758389586583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123456,1,Right,1,2026-01-23_12h24.07.992,EmoNback_Behavioral,,2025.1.1,None,2026-01-23 12h24.20.588612 -0600,
0,0,0,1,1,VM Stimuli/LF206_NC.bmp,nonlure,nontarget,NeutFace,0-Back,None,0,VM Stimuli/AF218_NC.bmp,1,0,1,0,0,0,0,0,,,,,,,,,294.4012786252424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.89477750007063,293.89927175082266,294.3826333330944,294.3884090008214,,294.38843424990773,294.395235250704,296.87577166594565,296.88047262560576,296.88629733305424,296.88629733305424,296.88629733305424,296.88629733305424,298.88117845822126,298.88117845822126,298.88117845822126,298.88117845822126,298.8757818331942,None,0,2,NA,NA,NA,2026-01-23_12h24.07.992,12:29:19,1,1,1,1,VM Stimuli/LF206_NC.bmp,NeutFace,,,,,293.88131541665643,293.88136891648173,294.4012786252424,294.4012786252424,294.4012786252424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123456,1,Right,1,2026-01-23_12h24.07.992,EmoNback_Behavioral,,2025.1.1,None,2026-01-23 12h24.20.588612 -0600,
0,0,0,1,1,VM Stimuli/LF206_NC.bmp,nonlure,nontarget,NeutFace,0-Back,None,0,VM Stimuli/AF218_NC.bmp,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-23_12h24.07.992,,,,,,,,298.87632350064814,298.88117845822126,299.38045641593635,299.36756495852023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123456,1,Right,1,2026-01-23_12h24.07.992,EmoNback_Behavioral,,2025.1.1,None,2026-01-23 12h24.20.588612 -0600,
1,1,0,2,1,VM Stimuli/AF218_NC.bmp,target,Target,NeutFace,0-Back,None,0,VM Stimuli/AF218_NC.bmp,1,0,1,0,0,1,1,1,,,,,,,,,299.38045641593635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.3681061659008,,299.3681259583682,299.3698577499017,299.36989166680723,299.3717407910153,299.38045641593635,299.38045641593635,299.38045641593635,299.38045641593635,301.37556220870465,301.37556220870465,301.37556220870465,301.37556220870465,301.36746975034475,None,0,1,NA,NA,NA,2026-01-23_12h24.07.992,12:29:22,1,1,1,2,VM Stimuli/AF218_NC.bmp,NeutFace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123456,1,Right,1,2026-01-23_12h24.07.992,EmoNback_Behavioral,,2025.1.1,None,2026-01-23 12h24.20.588612 -0600,
1,1,0,2,1,VM Stimuli/AF218_NC.bmp,target,Target,NeutFace,0-Back,None,0,VM Stimuli/AF218_NC.bmp,1,0,1,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-23_12h24.07.992,,,,,,,,301.36808783374727,301.37556220870465,301.8727677082643,301.8591973334551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123456,1,Right,1,2026-01-23_12h24.07.992,EmoNback_Behavioral,,2025.1.1,None,2026-01-23 12h24.20.588612 -0600,
2,2,0,3,1,VM Stimuli/42M_NC.bmp,nonlure,nontarget,NeutFace,0-Back,None,0,VM Stimuli/AF218_NC.bmp,1,0,1,0,0,2,2,2,,,,,,,,,301.8727677082643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.8598010838032,,301.85982316639274,301.86203545797616,301.8620844166726,301.8658888330683,301.8727677082643,301.8727677082643,301.8727677082643,301.8727677082643,303.86840575002134,303.86840575002134,303.86840575002134,303.86840575002134,303.8591806665063,None,0,2,NA,NA,NA,2026-01-23_12h24.07.992,12:29:24,1,1,1,3,VM Stimuli/42M_NC.bmp,NeutFace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123456,1,Right,1,2026-01-23_12h24.07.992,EmoNback_Behavioral,,2025.1.1,None,2026-01-23 12h24.20.588612 -0600,
2,2,0,3,1,VM Stimuli/42M_NC.bmp,nonlure,nontarget,NeutFace,0-Back,None,0,VM Stimuli/AF218_NC.bmp,1,0,1,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-23_12h24.07.992,,,,,,,,303.859738166444,303.86840575002134,304.3718403754756,304.358984333463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123456,1,Right,1,2026-01-23_12h24.07.992,EmoNback_Behavioral,,2025.1.1,None,2026-01-23 12h24.20.588612 -0600,
3,3,0,4,1,VM Stimuli/BM09_NC.bmp,nonlure,nontarget,NeutFace,0-Back,None,0,VM Stimuli/AF218_NC.bmp,1,0,1,0,0,3,3,3,,,,,,,,,304.3718403754756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.3595797913149,,304.3596135005355,304.3615229167044,304.36155954096466,304.364912500605,304.3718403754756,304.3718403754756,304.3718403754756,304.3718403754756,306.36862275004387,306.36862275004387,306.36862275004387,306.36862275004387,306.35898075066507,None,0,2,NA,NA,NA,2026-01-23_12h24.07.992,12:29:26,1,1,1,4,VM Stimuli/BM09_NC.bmp,NeutFace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123456,1,Right,1,2026-01-23_12h24.07.992,EmoNback_Behavioral,,2025.1.1,None,2026-01-23 12h24.20.588612 -0600,
3,3,0,4,1,VM Stimuli/BM09_NC.bmp,nonlure,nontarget,NeutFace,0-Back,None,0,VM Stimuli/AF218_NC.bmp,1,0,1,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-23_12h24.07.992,,,,,,,,306.3595028333366,306.36862275004387,306.87160670850426,306.859381666407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123456,1,Right,1,2026-01-23_12h24.07.992,EmoNback_Behavioral,,2025.1.1,None,2026-01-23 12h24.20.588612 -0600,
4,4,0,5,1,VM Stimuli/BM09_NC.bmp,lure,nontarget,NeutFace,0-Back,None,0,VM Stimuli/AF218_NC.bmp,1,0,1,0,0,4,4,4,,,,,,,,,306.87160670850426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.8600002499297,,306.8600289579481,306.8624278334901,306.86247195862234,306.86453970801085,306.87160670850426,306.87160670850426,306.87160670850426,306.87160670850426,308.8658449165523,308.8658449165523,308.8658449165523,308.8658449165523,308.85886000003666,None,0,2,NA,NA,NA,2026-01-23_12h24.07.992,12:29:29,1,1,1,5,VM Stimuli/BM09_NC.bmp,NeutFace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123456,1,Right,1,2026-01-23_12h24.07.992,EmoNback_Behavioral,,2025.1.1,None,2026-01-23 12h24.20.588612 -0600,
4,4,0,5,1,VM Stimuli/BM09_NC.bmp,lure,nontarget,NeutFace,0-Back,None,0,VM Stimuli/AF218_NC.bmp,1,0,1,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-23_12h24.07.992,,,,,,,,308.85937654133886,308.8658449165523,309.35882541630417,309.3489967910573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123456,1,Right,1,2026-01-23_12h24.07.992,EmoNback_Behavioral,,2025.1.1,None,2026-01-23 12h24.20.588612 -0600,
5,5,0,6,1,VM Stimuli/AF218_NC.bmp,target,Target,NeutFace,0-Back,None,0,VM Stimuli/AF218_NC.bmp,1,0,1,0,0,5,5,5,,,,,,,,,309.35882541630417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.34951354097575,,309.3495337087661,309.35118662565947,309.3512192508206,309.3529573334381,309.35882541630417,309.35882541630417,309.35882541630417,309.35882541630417,311.3503504162654,311.3503504162654,311.3503504162654,311.3503504162654,311.3427595831454,None,0,1,NA,NA,NA,2026-01-23_12h24.07.992,12:29:31,1,1,1,6,VM Stimuli/AF218_NC.bmp,NeutFace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123456,1,Right,1,2026-01-23_12h24.07.992,EmoNback_Behavioral,,2025.1.1,None,2026-01-23 12h24.20.588612 -0600,
5,5,0,6,1,VM Stimuli/AF218_NC.bmp,target,Target,NeutFace,0-Back,None,0,VM Stimuli/AF218_NC.bmp,1,0,1,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-23_12h24.07.992,,,,,,,,311.343295625411,311.3503504162654,311.85580741614103,311.84273983351886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123456,1,Right,1,2026-01-23_12h24.07.992,EmoNback_Behavioral,,2025.1.1,None,2026-01-23 12h24.20.588612 -0600,
6,6,0,7,1,VM Stimuli/7F_NC.bmp,nonlure,nontarget,NeutFace,0-Back,None,0,VM Stimuli/AF218_NC.bmp,1,0,1,0,0,6,6,6,,,,,,,,,311.85580741614103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.8433223757893,,311.8433452080935,311.8451615413651,311.84520225040615,311.84914612490684,311.85580741614103,311.85580741614103,311.85580741614103,311.85580741614103,313.84824820794165,313.84824820794165,313.84824820794165,313.84824820794165,313.84253008291125,None,0,2,NA,NA,NA,2026-01-23_12h24.07.992,12:29:34,1,1,1,7,VM Stimuli/7F_NC.bmp,NeutFace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123456,1,Right,1,2026-01-23_12h24.07.992,EmoNback_Behavioral,,2025.1.1,None,2026-01-23 12h24.20.588612 -0600,
6,6,0,7,1,VM Stimuli/7F_NC.bmp,nonlure,nontarget,NeutFace,0-Back,None,0,VM Stimuli/AF218_NC.bmp,1,0,1,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-23_12h24.07.992,,,,,,,,313.84309383295476,313.84824820794165,314.350248250179,314.3330801250413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123456,1,Right,1,2026-01-23_12h24.07.992,EmoNback_Behavioral,,2025.1.1,None,2026-01-23 12h24.20.588612 -0600,
7,7,0,8,1,VM Stimuli/7F_NC.bmp,lure,nontarget,NeutFace,0-Back,None,0,VM Stimuli/AF218_NC.bmp,1,0,1,0,0,7,7,7,,,,,,,,,314.350248250179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.3336132084951,,314.3336334163323,314.33518387563527,314.3352147080004,314.33662175014615,314.350248250179,314.350248250179,314.350248250179,314.350248250179,,,,,316.3422064166516,None,0,2,NA,NA,NA,2026-01-23_12h24.07.992,12:29:36,1,1,1,8,VM Stimuli/7F_NC.bmp,NeutFace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123456,1,Right,1,2026-01-23_12h24.07.992,EmoNback_Behavioral,,2025.1.1,None,2026-01-23 12h24.20.588612 -0600,
7,7,0,8,1,VM Stimuli/7F_NC.bmp,lure,nontarget,NeutFace,0-Back,None,0,VM Stimuli/AF218_NC.bmp,1,0,1,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-23_12h24.07.992,,,,,,,,316.3429367085919,316.35063791647553,,316.84195000026375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123456,1,Right,1,2026-01-23_12h24.07.992,EmoNback_Behavioral,,2025.1.1,None,2026-01-23 12h24.20.588612 -0600,
8,8,0,9,1,VM Stimuli/42M_NC.bmp,lure,nontarget,NeutFace,0-Back,None,0,VM Stimuli/AF218_NC.bmp,1,0,1,0,0,8,8,8,,,,,,,,,316.85493695829064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.84258483350277,,316.8426183331758,316.84448395855725,316.8445264166221,316.84882320836186,316.85493695829064,316.85493695829064,316.85493695829064,316.85493695829064,318.8504543332383,318.8504543332383,318.8504543332383,318.8504543332383,318.84333437494934,None,0,2,NA,NA,NA,2026-01-23_12h24.07.992,12:29:39,1,1,1,9,VM Stimuli/42M_NC.bmp,NeutFace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123456,1,Right,1,2026-01-23_12h24.07.992,EmoNback_Behavioral,,2025.1.1,None,2026-01-23 12h24.20.588612 -0600,
8,8,0,9,1,VM Stimuli/42M_NC.bmp,lure,nontarget,NeutFace,0-Back,None,0,VM Stimuli/AF218_NC.bmp,1,0,1,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-23_12h24.07.992,,,,,,,,318.8444953756407,318.8504543332383,319.36816254165024,319.3333575837314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123456,1,Right,1,2026-01-23_12h24.07.992,EmoNback_Behavioral,,2025.1.1,None,2026-01-23 12h24.20.588612 -0600,
9,9,0,10,1,VM Stimuli/LM207_NC.bmp,nonlure,nontarget,NeutFace,0-Back,None,0,VM Stimuli/AF218_NC.bmp,1,0,1,0,0,9,9,9,,,,,,,,,319.36816254165024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.33538233302534,,319.33546295855194,319.3480227505788,319.3480635834858,319.3580302912742,319.36816254165024,319.36816254165024,319.36816254165024,319.36816254165024,,,,,321.3519840836525,None,0,2,NA,NA,NA,2026-01-23_12h24.07.992,12:29:41,1,1,1,10,VM Stimuli/LM207_NC.bmp,NeutFace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123456,1,Right,1,2026-01-23_12h24.07.992,EmoNback_Behavioral,,2025.1.1,None,2026-01-23 12h24.20.588612 -0600,
9,9,0,10,1,VM Stimuli/LM207_NC.bmp,nonlure,nontarget,NeutFace,0-Back,None,0,VM Stimuli/AF218_NC.bmp,1,0,1,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-23_12h24.07.992,,,,,,,,321.3528741663322,321.358454041183,321.8618408329785,321.8419724162668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123456,1,Right,1,2026-01-23_12h24.07.992,EmoNback_Behavioral,,2025.1.1,None,2026-01-23 12h24.20.588612 -0600,
0,0,0,1,1,VM Stimuli/17F_FO.bmp,nonlure,nontarget,NegFace,2-Back,None,0,,2,0,2,0,0,0,0,0,,,,,,,,,322.3643559580669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.8574953330681,321.8618408329785,322.35167641658336,322.3574132081121,322.3643559580669,324.8418992087245,324.8740682499483,324.8741057505831,324.8780241664499,324.8839529585093,324.8839529585093,324.8839529585093,324.8839529585093,326.874827333726,326.874827333726,326.874827333726,326.874827333726,326.8670120416209,None,0,2,NA,NA,NA,2026-01-23_12h24.07.992,12:29:47,1,1,2,1,VM Stimuli/17F_FO.bmp,NegFace,,,,,321.84452166594565,321.84459587559104,322.3643559580669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123456,1,Right,1,2026-01-23_12h24.07.992,EmoNback_Behavioral,,2025.1.1,None,2026-01-23 12h24.20.588612 -0600,
0,0,0,1,1,VM Stimuli/17F_FO.bmp,nonlure,nontarget,NegFace,2-Back,None,0,,2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-23_12h24.07.992,,,,,,,,326.8674566661939,326.874827333726,327.3949361257255,327.3588322913274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123456,1,Right,1,2026-01-23_12h24.07.992,EmoNback_Behavioral,,2025.1.1,None,2026-01-23 12h24.20.588612 -0600,
1,1,0,2,1,VM Stimuli/HM03_FO.bmp,nonlure,nontarget,NegFace,2-Back,None,0,,2,0,2,0,0,1,1,1,,,,,,,,,327.3949361257255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.35959379095584,,327.359625833109,327.38436175044626,327.38440891634673,327.38774225022644,327.3949361257255,327.3949361257255,327.3949361257255,327.3949361257255,329.3915373329073,329.3915373329073,329.3915373329073,329.3915373329073,329.38301375042647,None,0,2,NA,NA,NA,2026-01-23_12h24.07.992,12:29:50,1,1,2,2,VM Stimuli/HM03_FO.bmp,NegFace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123456,1,Right,1,2026-01-23_12h24.07.992,EmoNback_Behavioral,,2025.1.1,None,2026-01-23 12h24.20.588612 -0600,
1,1,0,2,1,VM Stimuli/HM03_FO.bmp,nonlure,nontarget,NegFace,2-Back,None,0,,2,0,2,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-23_12h24.07.992,,,,,,,,329.3842862499878,329.3915373329073,329.9105829587206,329.87507004104555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123456,1,Right,1,2026-01-23_12h24.07.992,EmoNback_Behavioral,,2025.1.1,None,2026-01-23 12h24.20.588612 -0600,
