17.9500 	INFO 	Loaded monitor calibration from ['2025_02_25 08:51']
17.9593 	WARNING 	User requested fullscreen with size [2240 1260], but screen is actually [1920, 1080]. Using actual size
18.0983 	INFO 	Using renderer 'Apple M1' for graphics
18.0984 	INFO 	OpenGL version supported by driver is 2..
18.1161 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=True, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x14c566620>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x14c566680>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=True, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x14c49e380>, multiSample=False, name='window1', numSamples=2, pos=[np.float64(0.0), np.float64(0.0)], screen=1, size=array([1920, 1080]), stencilBits=8, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
18.1161 	EXP 	window1: backgroundImage = ''
18.1161 	EXP 	window1: backgroundFit = 'none'
18.4878 	EXP 	window1: Attempting to measure frame rate of screen (1) ...
18.4878 	EXP 	window1: recordFrameIntervals = False
18.6361 	EXP 	window1: recordFrameIntervals = True
19.4189 	WARNING 	t of last frame was 49.52ms (=1/20)
19.5236 	WARNING 	Couldn't measure a consistent frame rate!
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?

19.8850 	INFO 	keyboard.Keyboard is using ptb backend.
19.9397 	INFO 	keyboard.Keyboard is using ptb backend.
19.9934 	INFO 	keyboard.Keyboard is using ptb backend.
20.0475 	INFO 	keyboard.Keyboard is using ptb backend.
20.1005 	INFO 	keyboard.Keyboard is using ptb backend.
20.1544 	INFO 	keyboard.Keyboard is using ptb backend.
20.2089 	INFO 	keyboard.Keyboard is using ptb backend.
20.2617 	INFO 	keyboard.Keyboard is using ptb backend.
20.3162 	INFO 	keyboard.Keyboard is using ptb backend.
20.3696 	INFO 	keyboard.Keyboard is using ptb backend.
20.4215 	INFO 	keyboard.Keyboard is using ptb backend.
20.4754 	INFO 	keyboard.Keyboard is using ptb backend.
20.4754 	EXP 	EmoNback_Behavioral: status = STARTED
20.6871 	EXP 	Created TargetImage = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, draggable=False, flipHoriz=np.False_, flipVert=np.False_, image='VM Stimuli/PracticeFO3.bmp', interpolate=True, mask=None, maskParams=None, name='TargetImage', opacity=1, ori=0.0, pos=array([0.15, 0.  ]), size=array([0.2, 0.2]), texRes=128.0, units='height', win=Window(...))
20.7064 	EXP 	Created Green_Border = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-2.0, draggable=False, fillColor=array([-0.60784314,  0.60784314, -0.60784314]), fillColorSpace='rgb', fillRGB=array([-0.60784314,  0.60784314, -0.60784314]), interpolate=True, lineColor=array([-0.60784314,  0.60784314, -0.60784314]), lineColorSpace='rgb', lineRGB=array([-0.60784314,  0.60784314, -0.60784314]), lineWidth=1.0, name='Green_Border', opacity=1.0, ori=0.0, pos=array([-0.5,  0. ]), size=array([0.15, 0.15]), units='height', vertices=ndarray(...), win=Window(...))
